date,equity,qx,qy,gross,net,prediction,entry_threshold,target_weight_x,target_weight_y,desired_fraction,stopped
2020-07-20,99985.03846879152,0,0,0.0,0.0,0.00047195402940097576,0.0015223246492193782,0.5,0.5,0.2,False
2020-07-21,99985.03846879152,0,0,0.0,0.0,0.0008877229738291217,0.0015153304012315387,0.5,0.5,0.19858803220473314,False
2020-07-22,99985.03846879152,0,0,0.0,0.0,0.0007146339244197361,0.0015151687459747161,0.5,0.5,0.2,False
2020-07-23,99985.03846879152,0,0,0.0,0.0,0.0006386868883520294,0.001520715016312956,0.5,0.5,0.2,False
2020-07-24,99985.03846879152,0,0,0.0,0.0,0.0005464272546114292,0.0015233342371808603,0.5,0.5,0.2,False
2020-07-27,99985.03846879152,0,0,0.0,0.0,0.0005766591005015371,0.0015162358073586176,0.5,0.5,0.2,False
2020-07-28,99985.03846879152,0,0,0.0,0.0,0.0004350637251380685,0.0015199153393869263,0.5,0.5,0.2,False
2020-07-29,99985.03846879152,0,0,0.0,0.0,0.0004923198209336433,0.0015125517017309724,0.5,0.5,0.2,False
2020-07-30,99985.03846879152,0,0,0.0,0.0,0.0004393203506637585,0.0015160351638735376,0.5,0.5,0.2,False
2020-07-31,99985.03846879152,0,0,0.0,0.0,0.00012560264801651376,0.0015217242316264868,0.5,0.5,0.2,False
2020-08-03,99985.03846879152,0,0,0.0,0.0,0.0003837766966178953,0.0015178093165698222,0.5,0.5,0.2,False
2020-08-04,99985.03846879152,0,0,0.0,0.0,0.00020769422553809557,0.001513656327037526,0.5,0.5,0.2,False
2020-08-05,99985.03846879152,0,0,0.0,0.0,3.9073535806855356e-05,0.0015115043384670288,0.5,0.5,0.2,False
2020-08-06,99985.03846879152,0,0,0.0,0.0,0.00010969666903330745,0.001508253611923607,0.5,0.5,0.2,False
2020-08-07,99985.03846879152,0,0,0.0,0.0,0.00015353095449849053,0.0015121127712614557,0.5,0.5,0.2,False
2020-08-10,99985.03846879152,0,0,0.0,0.0,0.0002445284305093917,0.00150804026914494,0.5,0.5,0.2,False
2020-08-11,99985.03846879152,0,0,0.0,0.0,0.000276256343392732,0.0015076014466536413,0.5,0.5,0.2,False
2020-08-12,99985.03846879152,0,0,0.0,0.0,0.00034970030903138603,0.0015027180143171576,0.5,0.5,0.2,False
2020-08-13,99985.03846879152,0,0,0.0,0.0,4.2692363593080506e-05,0.0015071046873894338,0.5,0.5,0.2,False
2020-08-14,99985.03846879152,0,0,0.0,0.0,0.00010252547957284632,0.0015083047897720702,0.5,0.5,0.2,False
2020-08-17,99985.03846879152,0,0,0.0,0.0,2.1410696013322677e-05,0.0015028537536072267,0.5,0.5,0.2,False
2020-08-18,99985.03846879152,0,0,0.0,0.0,0.00014671833747058547,0.001502433824668887,0.5,0.5,0.2,False
2020-08-19,99985.03846879152,0,0,0.0,0.0,0.0002929054441281595,0.001502552940736132,0.5,0.5,0.2,False
2020-08-20,99985.03846879152,0,0,0.0,0.0,0.00014656176087270395,0.0015031768244425578,0.5,0.5,0.2,False
2020-08-21,99985.03846879152,0,0,0.0,0.0,2.118556082446352e-06,0.001506750330320905,0.5,0.5,0.2,False
2020-08-24,99985.03846879152,0,0,0.0,0.0,0.0001486306901182905,0.001503625182315118,0.5,0.5,0.2,False
2020-08-25,99985.03846879152,0,0,0.0,0.0,-9.18532576053526e-06,0.0015032884245380336,0.5,0.5,0.2,False
2020-08-26,99985.03846879152,0,0,0.0,0.0,-0.0002088093175126256,0.0014996832409821504,0.5,0.5,0.2,False
2020-08-27,99985.03846879152,0,0,0.0,0.0,-0.00018546583768558084,0.0015002267646421813,0.5,0.5,0.2,False
2020-08-28,99985.03846879152,0,0,0.0,0.0,-7.250369251096165e-05,0.001499322924469146,0.5,0.5,0.2,False
2020-08-31,99985.03846879152,0,0,0.0,0.0,4.4676994631997134e-07,0.0015017592319806524,0.5,0.5,0.2,False
2020-09-01,99985.03846879152,0,0,0.0,0.0,-0.00014462913869238862,0.0015006893107889522,0.5,0.5,0.2,False
2020-09-02,99985.03846879152,0,0,0.0,0.0,0.00012298893135237368,0.0014971879622180672,0.5,0.5,0.2,False
2020-09-03,99985.03846879152,0,0,0.0,0.0,-1.0061548804257097e-05,0.0015064664567650422,0.5,0.5,0.2,False
2020-09-04,99985.03846879152,0,0,0.0,0.0,-9.899140713343062e-05,0.0015113109773571888,0.5,0.5,0.2,False
2020-09-08,99985.03846879152,0,0,0.0,0.0,0.00016171076808203986,0.0015175358830700914,0.5,0.5,0.2,False
2020-09-09,99985.03846879152,0,0,0.0,0.0,7.992954302895992e-05,0.0015087785747530966,0.5,0.5,0.2,False
2020-09-10,99985.03846879152,0,0,0.0,0.0,-0.00011666345627159724,0.0015175836275234703,0.5,0.5,0.2,False
2020-09-11,99985.03846879152,0,0,0.0,0.0,2.211204074879384e-05,0.0015154990343462754,0.5,0.5,0.2,False
2020-09-14,99985.03846879152,0,0,0.0,0.0,1.3964839554774694e-05,0.001510880493382984,0.5,0.5,0.2,False
2020-09-15,99985.03846879152,0,0,0.0,0.0,0.00013214905637573483,0.00150977732392925,0.5,0.5,0.2,False
2020-09-16,99985.03846879152,0,0,0.0,0.0,0.00032065115456496725,0.0015107144823210644,0.5,0.5,0.2,False
2020-09-17,99985.03846879152,0,0,0.0,0.0,0.00019039939974009636,0.0015121919674862879,0.5,0.5,0.2,False
2020-09-18,99985.03846879152,0,0,0.0,0.0,0.00011810356407817648,0.0015166827854189453,0.5,0.5,0.2,False
