date,equity,qx,qy,gross,net
2024-04-25,99534.12105284582,420,-272,20103.599967956543,-296.40003204345703
2024-04-26,99555.88379364205,420,-272,20197.76000213623,-272.96057891845703
2024-04-29,99625.43684278872,420,-272,20299.56021118164,-198.35995483398438
2024-04-30,99582.6725991949,420,-272,19845.03956604004,-239.43943786621094
2024-05-01,99581.12335541974,0,0,0.0,0.0
2024-05-02,99581.12335541974,0,0,0.0,0.0
2024-05-03,99581.12335541974,0,0,0.0,0.0
2024-05-06,99581.12335541974,0,0,0.0,0.0
2024-05-07,99581.12335541974,0,0,0.0,0.0
2024-05-08,99581.12335541974,0,0,0.0,0.0
2024-05-09,99581.12335541974,0,0,0.0,0.0
2024-05-10,99581.12335541974,0,0,0.0,0.0
2024-05-13,99581.12335541974,0,0,0.0,0.0
2024-05-14,99581.12335541974,0,0,0.0,0.0
2024-05-15,99581.12335541974,0,0,0.0,0.0
2024-05-16,99581.12335541974,0,0,0.0,0.0
2024-05-17,99581.12335541974,0,0,0.0,0.0
2024-05-20,99581.12335541974,0,0,0.0,0.0
2024-05-21,99581.12335541974,0,0,0.0,0.0
2024-05-22,99581.12335541974,0,0,0.0,0.0
2024-05-23,99581.12335541974,0,0,0.0,0.0
2024-05-24,99581.12335541974,0,0,0.0,0.0
2024-05-28,99581.12335541974,0,0,0.0,0.0
2024-05-29,99581.12335541974,0,0,0.0,0.0
2024-05-30,99581.12335541974,0,0,0.0,0.0
2024-05-31,99581.12335541974,0,0,0.0,0.0
2024-06-03,99581.12335541974,0,0,0.0,0.0
2024-06-04,99581.12335541974,0,0,0.0,0.0
2024-06-05,99581.12335541974,0,0,0.0,0.0
2024-06-06,99565.95764517548,-401,259,19904.51058769226,-225.68971824645996
2024-06-07,99571.39268107053,-401,259,19622.8796710968,-218.60014533996582
2024-06-10,99572.59990700439,-401,259,19653.039867401123,-212.5004997253418
2024-06-11,99596.24977044764,-401,259,19198.559535980225,-89.53985214233398
2024-06-12,99511.29461040301,-401,259,19395.890005111694,-172.90968894958496
2024-06-13,99433.73541787294,-401,259,19207.65969657898,-248.86048698425293
2024-06-14,99484.76691474854,-401,259,19123.950298309326,-196.2298240661621
2024-06-17,99436.39280141148,-401,259,19136.479820251465,-239.84005737304688
2024-06-18,99336.8902807333,-401,259,19255.11024093628,-337.75000381469727
2024-06-20,99326.82014464623,-401,259,19272.319869995117,-344.5993957519531
2024-06-21,99333.49092212522,0,0,0.0,0.0
2024-06-24,99318.20086650495,-411,264,19842.1801071167,-263.9391403198242
2024-06-25,99276.04738178715,-411,264,19851.00030899048,-304.44006729125977
2024-06-26,99365.71101217747,-411,264,19712.15998649597,-213.11982536315918
2024-06-27,99350.21384185688,-411,264,19879.139945983887,-226.97930145263672
2024-06-28,99326.57050041911,-411,264,19832.49016571045,-248.97008514404297
2024-07-01,99316.36901047737,-411,264,19753.26014328003,-254.2199821472168
2024-07-02,99384.8044302801,-411,264,19889.099950790405,-184.14011192321777
2024-07-03,99365.72479397239,-411,264,20175.810859680176,-201.56989288330078
2024-07-05,99241.17438488007,-411,264,20186.130031585693,-322.7705955505371
2024-07-08,99337.09813909254,-411,264,20106.269771575928,-221.78985214233398
2024-07-09,99271.92619958567,0,0,0.0,0.0
2024-07-10,99271.92619958567,0,0,0.0,0.0
2024-07-11,99271.92619958567,0,0,0.0,0.0
2024-07-12,99271.92619958567,0,0,0.0,0.0
2024-07-15,99256.964506775,-392,253,19777.479972839355,-245.88074493408203
2024-07-16,99344.5091273813,-392,253,19905.869750976562,-156.69036865234375
2024-07-17,99342.58057830401,-392,253,19764.469940185547,-156.96994018554688
2024-07-18,99382.64309363512,-392,253,19570.970432281494,-115.27004623412904
2024-07-19,99411.2062392236,0,0,0.0,0.0
2024-07-22,99411.2062392236,0,0,0.0,0.0
2024-07-23,99411.2062392236,0,0,0.0,0.0
2024-07-24,99411.2062392236,0,0,0.0,0.0
2024-07-25,99411.2062392236,0,0,0.0,0.0
2024-07-26,99411.2062392236,0,0,0.0,0.0
2024-07-29,99411.2062392236,0,0,0.0,0.0
2024-07-30,99411.2062392236,0,0,0.0,0.0
2024-07-31,99411.2062392236,0,0,0.0,0.0
2024-08-01,99411.2062392236,0,0,0.0,0.0
2024-08-02,99411.2062392236,0,0,0.0,0.0
2024-08-05,99411.2062392236,0,0,0.0,0.0
2024-08-06,99411.2062392236,0,0,0.0,0.0
2024-08-07,99411.2062392236,0,0,0.0,0.0
2024-08-08,99411.2062392236,0,0,0.0,0.0
2024-08-09,99411.2062392236,0,0,0.0,0.0
2024-08-12,99411.2062392236,0,0,0.0,0.0
2024-08-13,99411.2062392236,0,0,0.0,0.0
2024-08-14,99411.2062392236,0,0,0.0,0.0
2024-08-15,99411.2062392236,0,0,0.0,0.0
2024-08-16,99396.15776804935,395,-255,19869.10041809082,-158.59981536865234
2024-08-19,99497.56929024315,395,-255,20118.249654769897,-52.249956130981445
2024-08-20,99450.9976508304,0,0,0.0,0.0
2024-08-21,99450.9976508304,0,0,0.0,0.0
2024-08-22,99450.9976508304,0,0,0.0,0.0
2024-08-23,99450.9976508304,0,0,0.0,0.0
2024-08-26,99450.9976508304,0,0,0.0,0.0
2024-08-27,99450.9976508304,0,0,0.0,0.0
2024-08-28,99450.9976508304,0,0,0.0,0.0
2024-08-29,99450.9976508304,0,0,0.0,0.0
2024-08-30,99450.9976508304,0,0,0.0,0.0
2024-09-03,99450.9976508304,0,0,0.0,0.0
