date,event,qx,qy,px,py,hedge,commission,slippage
2024-12-10,EXIT,-365,224,25.579999923706055,42.529998779296875,,3.2251009991645816,3.7726839397430423
2024-12-18,ENTRY,-397,239,23.979999542236328,39.849998474121094,1.661289195727949,3.465601794548035,3.8088418907165527
2024-12-23,EXIT,397,-239,24.100000381469727,40.150001525878906,,3.467875510940552,3.832710103225708
2024-12-27,ENTRY,-394,237,24.059999465942383,40.220001220703125,1.664890491324648,3.4393891936874392,3.8023560157775877
2025-01-02,EXIT,394,-237,23.90999984741211,40.349998474121094,,3.441888489151001,3.796697915649414
2025-01-14,ENTRY,-398,238,23.979999542236328,40.06999969482422,1.6749048573649787,3.4663211945343018,3.8161399490356445
2025-01-30,EXIT,398,-238,24.950000762939453,41.779998779296875,,3.4783091912841795,3.9747480026245117
2025-02-04,ENTRY,-384,230,24.780000686645508,41.31999969482422,1.6717703023495571,3.3554656079101566,3.8038240386962894
2025-02-11,EXIT,384,-230,25.040000915527344,42.06999969482422,,3.3602829978942874,3.858292056274414
2025-02-13,ENTRY,-372,223,25.65999984741211,42.52000045776367,1.6711651845926305,3.261365598297119,3.805496009063721
2025-02-19,EXIT,372,-223,25.040000915527344,42.22999954223633,,3.257518696937561,3.7464340476989744
2025-02-20,ENTRY,378,-227,25.09000015258789,42.220001220703125,1.6664820874201758,3.3125182083129885,3.8135920669555663
2025-02-25,EXIT,-378,227,24.540000915527344,41.349998474121094,,3.3032836103820804,3.732513999938965
2025-02-27,ENTRY,393,-235,24.06999969482422,40.79999923706055,1.6765158809733265,3.427639994621277,3.8095019401550294
2025-03-04,EXIT,-393,235,23.920000076293945,39.77000045776367,,3.422016800899506,3.7493020275115967
2025-03-05,ENTRY,-394,234,24.40999984741211,40.72999954223633,1.686821764265619,3.428526198196411,3.829671966552734
2025-03-10,EXIT,394,-234,23.420000076293945,39.68000030517578,,3.4185536021423335,3.7025200202941893
2025-03-13,ENTRY,412,-245,23.020000457763672,39.29999923706055,1.685654259368532,3.573854994392395,3.8225480003356935
2025-03-28,EXIT,-412,245,23.469999313354492,40.56999969482422,,3.5750891915130616,3.921857928466797
2025-04-08,ENTRY,453,-260,20.81999969482422,37.16999816894531,1.7434631349297114,3.854925985717774,3.819131877136231
2025-04-10,EXIT,-453,260,22.350000381469727,38.7400016784668,,3.868736505184174,4.03939012184143
2025-04-11,ENTRY,-420,240,22.770000457763672,39.869998931884766,1.7522461138982293,3.586902005767822,3.826439987182617
2025-05-08,EXIT,420,-240,24.829999923706055,42.810001373291016,,3.608232009887695,4.140600059509277
2025-05-29,ENTRY,370,-215,25.63999938964844,44.779998779296875,1.725164881640413,3.2138309921264647,3.8228999023437504
2025-06-03,EXIT,-370,215,26.06999969482422,45.34000015258789,,3.2143769966125486,3.878799983978271
2025-06-05,ENTRY,-364,210,26.36000061035156,45.31999969482422,1.7344467234715908,3.157851206665039,3.8224480316162106
2025-06-13,EXIT,364,-210,26.31999969482422,45.880001068115234,,3.1590440067291263,3.843056022644043
2025-06-18,ENTRY,369,-212,25.86000061035156,45.31999969482422,1.742172890291718,3.1932351980590825,3.8300360321044917
2025-06-25,EXIT,-369,212,26.030000686645508,45.31999969482422,,3.1931521076011657,3.842582037734985
2025-07-07,ENTRY,365,-209,25.979999542236328,46.18000030517578,1.7486607732120472,3.1595486019134524,3.8268639793395995
2025-07-11,EXIT,-365,209,26.36000061035156,46.130001068115234,,3.1586420066833494,3.8525140892028804
2025-07-17,ENTRY,363,-207,26.280000686645508,46.709999084472656,1.756398245484531,3.140069094314575,3.841722011947632
2025-07-21,EXIT,-363,207,26.3700008392334,46.709999084472656,,3.137169309139251,3.8482560230255127
2025-07-29,ENTRY,363,-206,26.3700008392334,46.790000915527344,1.766164476272982,3.1341622056579586,3.842210098648071
2025-07-31,EXIT,-363,206,26.020000457763672,46.18000030517578,,3.128357804985046,3.791668045806885
2025-08-07,ENTRY,359,-203,26.600000381469727,47.34000015258789,1.7719018127264272,3.09830060092926,3.8318840335845947
2025-08-08,EXIT,-359,203,26.6299991607666,47.34000015258789,,3.0968050909614564,3.8340379459381104
2025-08-13,ENTRY,-356,201,26.90999984741211,47.63999938964844,1.7756390450020678,3.0723987983703616,3.8311199645996092
2025-08-26,EXIT,356,-201,26.969999313354492,48.02000045776367,,3.074560602760315,3.8506679695129398
2025-08-27,ENTRY,353,-200,27.0,48.369998931884766,1.7672516371674456,3.055219993591309,3.8409999572753906
2025-09-04,EXIT,-353,200,26.899999618530273,49.119998931884766,,3.0498709959602355,3.863939930343628
2025-09-05,ENTRY,353,-197,26.93000030517578,49.16999816894531,1.7932386088246706,3.055594689178467,3.8385559494018553
2025-09-12,EXIT,-353,197,27.239999771118164,49.599998474121094,,3.0534715975761415,3.8773839237213137
2025-09-18,ENTRY,350,-193,26.88999938964844,50.18000030517578,1.817760818356466,3.040542201766968,3.8192479690551764
2025-09-22,EXIT,-350,193,26.920000076293945,50.880001068115234,,3.032660000801086,3.8483680465698242
2025-09-23,ENTRY,350,-191,26.8700008392334,50.529998779296875,1.8376288951663884,3.039536893005371,3.8111460121154783
2025-09-29,EXIT,-350,191,26.979999542236328,50.459999084472656,,3.0332899951934813,3.8161719329833987
2025-10-03,ENTRY,-349,187,27.43000030517578,51.2400016784668,1.8663989022566896,3.0321921031951904,3.8309900840759274
2025-10-08,EXIT,349,-187,27.229999542236328,51.13999938964844,,3.0318953965759277,3.813289945220947
2025-10-17,ENTRY,-357,190,26.920000076293945,50.279998779296875,1.8821778558614661,3.0733132008171085,3.832727959060669
2025-10-30,EXIT,357,-190,26.88999938964844,50.66999816894531,,3.0738189895629886,3.8454058868408207
2025-11-12,ENTRY,354,-188,26.579999923706055,51.75,1.8840353425241942,3.06187,3.827663994598389
2025-12-03,EXIT,-354,188,26.1299991607666,52.470001220703125,,3.047500591087341,3.822875986480713
